propertyType,rooms,size,buildYear,cluster_100m,adj_price,cluster_1000m,avg_adjusted_sqm_price_100m,avg_adjusted_sqm_price_1000m
3,3.0,88,2014,66,2757158,0,31330,45904
3,2.0,61,2017,5,3073170,0,50379,45759
3,4.0,93,1959,105,2598091,0,27936,32842
3,3.0,129,1852,96,5190880,0,40238,50863
3,4.0,91,2001,41,4342523,0,47720,48098
3,2.0,59,1929,1,2648992,0,44897,44189
3,3.0,93,1935,110,1961823,0,21094,50053
3,4.0,113,1934,8,3923647,0,34722,40575
3,3.0,85,1905,5,4358430,0,51274,45759
3,4.0,130,2019,3,5726405,0,44048,42193
3,2.0,105,2022,0,5714519,0,54423,47731
3,2.0,58,2014,21,2755037,0,47500,47239
3,2.0,83,2022,0,3146476,0,37908,47731
3,4.0,100,2020,1,4029692,0,40296,44189
3,2.0,85,2021,0,3711558,0,43664,47731
3,3.0,69,1900,3,3176033,0,46028,42193
3,3.0,79,1997,65,2279957,0,28860,27997
3,3.0,137,2019,3,4506892,0,32896,42193
3,3.0,64,2017,1,3096500,0,48382,44189
3,2.0,57,2005,157,1882290,0,33022,32733
3,2.0,63,1936,1,2014846,0,31980,44189
3,5.0,156,1909,1,5885471,0,37726,44189
3,3.0,76,1896,1,2773064,0,36486,44189
3,3.0,69,2014,21,3338282,0,48380,47239
3,2.0,47,1899,5,2518557,0,53585,45759
3,2.0,55,2004,3,2332979,0,42417,42193
3,3.0,105,2022,0,5196845,0,49493,47731
3,3.0,105,2022,0,5832449,0,55546,47731
3,2.0,50,2022,20,2492046,0,49840,51831
3,2.0,66,2022,0,3571389,0,54111,47731
3,2.0,58,1910,1,1855779,0,31995,44189
3,2.0,51,1893,1,1977730,0,38778,44189
3,2.0,58,1911,5,2783669,0,47993,45759
3,2.0,59,1934,8,2774125,0,47018,40575
3,2.0,63,1932,1,2522799,0,40043,44189
3,2.0,61,1933,6,1908801,0,31291,35867
3,3.0,68,1949,11,2651113,0,38986,34667
3,2.0,68,1900,1,2226935,0,32748,44189
3,2.0,60,2022,0,3081376,0,51355,47731
3,3.0,113,2014,0,5090137,0,45044,47731
3,2.0,48,1900,5,2041357,0,42528,45759
3,4.0,130,2019,3,5832449,0,44864,42193
3,2.0,92,1935,8,3444326,0,37437,40575
3,3.0,101,1938,1,2863202,0,28347,44189
3,3.0,92,1938,30,2969247,0,32273,33085
3,2.0,62,1939,15,2226935,0,35917,37312
3,2.0,46,1900,1,1908801,0,41495,44189
3,3.0,62,1890,69,2386002,0,38483,37914
3,2.0,68,1937,1,2470837,0,36335,44189
3,4.0,79,1912,1,3499469,0,44296,44189
3,2.0,73,1960,50,2009544,0,27527,27822
3,4.0,205,2022,13,14828930,0,72336,49653
3,2.0,55,1945,75,1856839,0,33760,33902
3,3.0,96,2016,0,3605514,0,37556,47731
3,2.0,66,1952,32,2386002,0,36150,35933
3,3.0,78,1898,1,3179215,0,40758,44189
3,4.0,102,1927,5,3658536,0,35867,45759
3,3.0,71,1910,1,2650053,0,37324,44189
3,4.0,122,1976,1,5408271,0,44329,44189
3,2.0,79,1997,60,3128313,0,39598,45454
3,2.0,63,1939,15,2094379,0,33243,37312
3,3.0,64,1896,1,2969247,0,46394,44189
3,2.0,99,2017,0,3180275,0,32123,47731
3,3.0,113,2017,0,4968186,0,43966,47731
3,2.0,61,2022,20,2783669,0,45633,51831
3,2.0,59,1936,1,2119830,0,35928,44189
3,3.0,116,1901,1,5169671,0,44565,44189
3,3.0,65,1875,1,2990455,0,46006,44189
3,2.0,60,2022,20,2704135,0,45068,51831
3,4.0,125,2018,95,4772004,0,38176,39157
3,2.0,49,2022,20,2571580,0,52480,51831
3,2.0,82,2022,20,3446447,0,42029,51831
3,3.0,63,2022,20,2863202,0,45447,51831
3,3.0,106,2022,0,6188919,0,58386,47731
3,3.0,94,2005,1,4003181,0,42586,44189
3,3.0,82,1907,1,3446447,0,42029,44189
3,3.0,82,1908,5,3791092,0,46232,45759
3,2.0,62,1939,15,2306468,0,37200,37312
3,3.0,95,1969,38,2118769,0,22302,22480
3,2.0,55,1950,11,2025450,0,36826,34667
3,3.0,89,2020,1,3817603,0,42893,44189
3,4.0,124,1976,1,5726405,0,46180,44189
3,4.0,122,1976,1,5196182,0,42590,44189
3,2.0,59,1932,6,2094379,0,35497,35867
3,3.0,93,1935,8,3550371,0,38176,40575
3,2.0,47,2014,1,2386002,0,50765,44189
3,3.0,78,1901,5,3181336,0,40785,45759
3,2.0,57,1938,15,1935312,0,33952,37312
3,3.0,73,1877,5,3282078,0,44959,45759
3,2.0,60,2022,0,3134959,0,52249,47731
3,3.0,88,1924,166,5726405,0,65072,65072
3,3.0,73,2001,122,2322375,0,31813,33007
3,3.0,70,1946,82,2163308,0,30903,30889
3,2.0,55,1945,75,1906680,0,34665,33902
3,3.0,80,1937,167,3921527,0,49019,44171
3,3.0,132,1940,168,2539766,0,19239,24377
3,2.0,66,2022,0,3469550,0,52568,47731
3,4.0,117,1930,1,3605514,0,30815,44189
3,2.0,65,1939,15,2089077,0,32138,37312
3,2.0,54,1918,5,2279957,0,42220,45759
3,2.0,76,2016,26,3605514,0,47440,46240
3,2.0,56,2022,0,2439024,0,43553,47731
3,2.0,56,2022,0,2883193,0,51484,47731
3,4.0,130,2019,3,5864262,0,45109,42193
3,3.0,88,2020,1,3711558,0,42176,44189
3,2.0,62,1969,3,2799575,0,45153,42193
3,4.0,131,1852,96,5811108,0,44359,50863
3,2.0,89,1875,5,2492046,0,28000,45759
3,4.0,127,1930,5,3870625,0,30477,45759
3,3.0,84,1880,5,4131495,0,49183,45759
3,2.0,57,1875,5,2492046,0,43720,45759
3,2.0,67,2014,0,3486744,0,52040,47731
3,2.0,52,2014,21,2383881,0,45843,47239
3,2.0,71,1930,1,2747613,0,38697,44189
3,2.0,69,1938,32,2436903,0,35317,35933
3,2.0,53,1886,5,2864262,0,54042,45759
3,3.0,73,1890,1,3414634,0,46775,44189
3,3.0,68,1890,1,3414634,0,50214,44189
3,3.0,96,2017,1,4612937,0,48050,44189
3,2.0,58,1912,5,2863202,0,49364,45759
3,3.0,88,1931,1,3033404,0,34469,44189
3,2.0,55,2004,3,2359490,0,42899,42193
3,3.0,65,1917,1,3160127,0,48617,44189
3,2.0,86,2021,0,3950159,0,45931,47731
3,5.0,129,1910,5,6097560,0,47267,45759
3,3.0,109,1901,1,4024390,0,36920,44189
3,3.0,75,2001,122,2359490,0,31459,33007
3,4.0,141,1906,169,4904559,0,34783,36287
3,4.0,119,1976,1,5196182,0,43664,44189
3,2.0,61,2016,0,3128313,0,51283,47731
3,3.0,69,2013,21,2783669,0,40342,47239
3,4.0,81,1954,15,2651113,0,32729,37312
3,5.0,109,1895,5,5408271,0,49616,45759
3,3.0,71,1876,1,3022269,0,42566,44189
3,2.0,67,1931,1,2870625,0,42844,44189
3,2.0,48,1895,5,2163308,0,45068,45759
3,2.0,53,1897,1,2306468,0,43517,44189
3,2.0,65,1944,32,2624602,0,40377,35933
3,3.0,73,2022,20,3658536,0,50116,51831
3,2.0,60,2022,20,2477092,0,41284,51831
3,3.0,89,2017,5,4257688,0,47838,45759
3,3.0,80,1922,1,2863202,0,35790,44189
3,2.0,46,1900,5,2041357,0,44376,45759
3,3.0,90,2020,1,3446447,0,38293,44189
3,2.0,60,2022,20,2545068,0,42417,51831
3,2.0,68,1939,23,2322375,0,34151,36998
3,2.0,72,1890,5,2359490,0,32769,45759
3,3.0,75,1897,1,3552492,0,47365,44189
3,2.0,53,1898,1,2651113,0,50020,44189
3,3.0,96,2016,0,4082714,0,42528,47731
3,2.0,77,1970,29,3075291,0,39938,42944
3,4.0,159,1901,1,4665959,0,29344,44189
3,1.0,45,1898,5,1961823,0,43595,45759
3,3.0,73,2001,122,2539766,0,34791,33007
3,3.0,84,1955,15,2757158,0,32822,37312
3,3.0,86,1968,10,2539766,0,29531,31481
3,2.0,63,1933,8,2619300,0,41575,40575
3,2.0,74,2017,5,3181336,0,42990,45759
3,2.0,90,2016,26,4029692,0,44774,46240
3,2.0,57,1912,5,2865323,0,50268,45759
3,2.0,73,1961,32,2120890,0,29053,35933
3,4.0,101,1950,5,3632025,0,35959,45759
3,5.0,132,2020,1,6150583,0,46594,44189
3,2.0,77,2020,1,3764581,0,48889,44189
3,2.0,42,1939,1,1876988,0,44689,44189
3,4.0,103,2016,26,4240721,0,41171,46240
3,3.0,75,2015,1,3062036,0,40827,44189
3,4.0,101,1900,1,3922587,0,38836,44189
3,2.0,54,1910,1,2332979,0,43202,44189
3,3.0,149,2004,58,7317073,0,49107,53951
3,2.0,61,1920,1,2539766,0,41635,44189
3,3.0,66,1896,5,2818663,0,42706,45759
3,4.0,93,1959,105,2375397,0,25541,32842
3,2.0,58,2014,21,2624602,0,45251,47239
3,4.0,103,2016,26,4130434,0,40100,46240
3,2.0,66,1983,2,2252386,0,34126,37211
3,4.0,149,2022,0,7716401,0,51787,47731
3,3.0,96,2016,0,3870625,0,40318,47731
3,2.0,96,2014,0,4665959,0,48603,47731
3,3.0,92,1935,8,3600212,0,39132,40575
3,2.0,66,1931,5,2990455,0,45309,45759
3,3.0,90,1900,1,3435843,0,38176,44189
3,3.0,83,1967,50,2173913,0,26190,27822
3,2.0,66,1940,6,2136797,0,32375,35867
3,3.0,78,1882,5,3128313,0,40106,45759
3,3.0,68,1929,1,3176033,0,46706,44189
3,2.0,60,2022,0,3407361,0,56788,47731
3,5.0,220,2021,0,18557794,0,84353,47731
3,3.0,100,2016,26,4453870,0,44538,46240
3,2.0,60,2022,0,3477960,0,57965,47731
3,2.0,66,2022,0,3581939,0,54271,47731
3,3.0,79,2022,20,4188759,0,53022,51831
3,3.0,103,1875,1,4984093,0,48389,44189
3,2.0,56,1875,1,2173913,0,38819,44189
3,4.0,101,1900,1,3923647,0,38847,44189
3,3.0,78,1968,4,2224814,0,28522,32232
3,2.0,60,2022,0,2599310,0,43321,47731
3,2.0,55,2014,21,2465535,0,44827,47239
3,3.0,84,1930,1,2783669,0,33138,44189
3,3.0,89,1933,170,4639448,0,52128,52128
3,3.0,89,1933,170,4639448,0,52128,52128
3,2.0,60,1939,15,2226935,0,37115,37312
3,2.0,56,1958,1,2279957,0,40712,44189
3,3.0,99,2022,20,4931071,0,49808,51831
3,3.0,121,1867,1,4347826,0,35932,44189
3,3.0,84,2022,0,3141794,0,37401,47731
3,3.0,103,2020,41,4978791,0,48337,48098
3,2.0,65,2022,0,2651113,0,40785,47731
3,3.0,85,1976,1,3499469,0,41169,44189
3,2.0,62,1936,1,2542948,0,41014,44189
3,2.0,88,1935,30,2014846,0,22895,33085
3,3.0,83,1913,5,3552492,0,42800,45759
3,2.0,63,1945,75,2216330,0,35179,33902
3,1.0,75,1910,5,3144220,0,41922,45759
3,2.0,70,1917,3,2705196,0,38644,42193
3,3.0,77,1925,1,3234358,0,42004,44189
3,3.0,85,1976,1,3393425,0,39922,44189
3,4.0,172,2020,41,7390443,0,42967,48098
3,2.0,82,1898,5,2516059,0,30683,45759
3,2.0,62,1871,1,2479657,0,39993,44189
3,3.0,76,1900,1,2942184,0,38711,44189
3,3.0,87,2009,6,2955032,0,33965,35867
3,3.0,96,1976,1,3854389,0,40149,44189
3,3.0,88,2013,0,3319057,0,37716,47731
3,2.0,51,1897,5,2259100,0,44295,45759
3,2.0,68,1931,1,2944325,0,43298,44189
3,3.0,90,1923,1,3573340,0,39703,44189
3,3.0,116,2021,0,5781584,0,49840,47731
3,3.0,88,2013,0,4014989,0,45624,47731
3,3.0,105,2022,0,6167998,0,58741,47731
3,4.0,128,2021,0,6584582,0,51441,47731
3,3.0,95,2017,1,4389721,0,46206,44189
3,2.0,56,1912,5,2729122,0,48733,45759
3,3.0,64,1940,51,2480728,0,38761,38573
3,2.0,68,1929,8,3110278,0,45738,40575
3,4.0,99,2007,49,2462526,0,24873,24878
3,2.0,54,1896,1,2353319,0,43579,44189
3,3.0,73,2022,20,3613490,0,49498,51831
3,2.0,61,2022,20,2596359,0,42563,51831
3,3.0,113,2022,20,5995717,0,53058,51831
3,4.0,141,1852,96,6423982,0,45559,50863
3,3.0,78,1901,1,3426124,0,43923,44189
3,2.0,54,1925,1,2189507,0,40546,44189
3,2.0,56,1912,5,2350107,0,41965,45759
3,3.0,94,1960,50,2743040,0,29180,27822
3,2.0,79,2020,1,3747323,0,47433,44189
3,3.0,89,1888,5,3640256,0,40901,45759
3,2.0,51,1969,3,2248394,0,44085,42193
3,3.0,118,2019,3,5511777,0,46709,42193
3,2.0,60,1988,24,2285867,0,38097,35713
3,2.0,97,1990,1,4550321,0,46910,44189
3,2.0,59,1910,5,2703426,0,45820,45759
3,4.0,120,1890,1,4465738,0,37214,44189
3,2.0,45,2002,1,1873661,0,41635,44189
3,2.0,52,1934,8,2671306,0,51370,40575
3,2.0,66,2022,0,3544203,0,53699,47731
3,3.0,89,2020,1,3988222,0,44810,44189
3,3.0,96,2016,0,4657387,0,48513,47731
3,2.0,61,2012,0,2783725,0,45633,47731
3,3.0,115,2021,0,5867237,0,51019,47731
3,2.0,55,1901,5,2119914,0,38543,45759
3,1.0,56,2017,1,2567451,0,45846,44189
3,2.0,54,1932,1,2061027,0,38167,44189
3,4.0,86,1968,89,1911134,0,22221,21564
3,4.0,174,2017,0,6477516,0,37226,47731
3,3.0,73,1970,29,3083511,0,42239,42944
3,2.0,73,1933,8,2810492,0,38498,40575
3,4.0,128,1929,8,5701284,0,44540,40575
3,5.0,150,1887,171,3319057,0,22126,19360
3,6.0,200,1887,171,3319057,0,16595,19360
3,2.0,62,1890,1,2280513,0,36781,44189
3,3.0,96,1976,1,4014989,0,41822,44189
3,3.0,105,2022,0,5764970,0,54903,47731
3,6.0,119,1885,5,9100642,0,76475,45759
3,3.0,70,1983,2,2671306,0,38160,37211
3,2.0,64,1947,10,2221627,0,34711,31481
3,2.0,56,2022,0,2841161,0,50734,47731
3,3.0,173,2019,20,9421841,0,54461,51831
3,3.0,97,2022,0,5352695,0,55182,47731
3,3.0,80,1928,5,3265524,0,40819,45759
3,3.0,91,1917,5,3586723,0,39414,45759
3,2.0,58,1907,1,1927194,0,33226,44189
3,3.0,100,1900,1,4148822,0,41488,44189
3,3.0,96,1976,1,4282655,0,44610,44189
3,2.0,62,2004,64,2246252,0,36229,34841
3,4.0,125,2019,3,5032119,0,40256,42193
3,3.0,117,2019,3,4978586,0,42551,42193
3,2.0,65,1936,1,2826552,0,43485,44189
3,5.0,176,1918,1,7280513,0,41366,44189
3,2.0,44,2000,15,1921841,0,43677,37312
3,3.0,96,1969,1,3211991,0,33458,44189
3,3.0,102,1969,1,3533190,0,34638,44189
3,3.0,65,1953,15,2623126,0,40355,37312
3,3.0,117,2021,0,6798715,0,58108,47731
3,2.0,52,2014,21,2232334,0,42929,47239
3,3.0,91,1996,60,4764453,0,52356,45454
3,3.0,104,1976,1,4282655,0,41178,44189
3,3.0,77,2022,20,3479657,0,45189,51831
3,3.0,109,2018,1,5149892,0,47246,44189
3,2.0,85,2021,0,3533190,0,41566,47731
3,2.0,63,1901,1,2408993,0,38237,44189
3,3.0,88,1926,5,3316916,0,37691,45759
3,3.0,76,2001,16,3072805,0,40431,40642
3,3.0,86,2020,1,3372591,0,39215,44189
3,2.0,61,2012,0,3209850,0,52619,47731
3,3.0,76,1918,5,3238758,0,42614,45759
3,3.0,69,1946,149,2023554,0,29326,34460
3,4.0,94,1928,5,4443254,0,47267,45759
3,3.0,97,1896,1,3167021,0,32648,44189
3,3.0,113,2017,0,5219486,0,46189,47731
3,2.0,52,2017,1,2408993,0,46326,44189
3,3.0,107,1976,1,5888650,0,55033,44189
3,2.0,61,2022,20,2542826,0,41685,51831
3,3.0,80,2022,20,4496788,0,56209,51831
3,2.0,61,2022,20,2649892,0,43440,51831
3,2.0,123,2021,0,4443254,0,36123,47731
3,2.0,85,2021,0,3640256,0,42826,47731
3,3.0,71,2017,1,3425053,0,48239,44189
3,2.0,70,2009,6,2751605,0,39308,35867
3,4.0,88,1896,5,3078158,0,34978,45759
3,3.0,75,1969,2,2997858,0,39971,37211
3,3.0,98,1886,5,4544967,0,46376,45759
3,3.0,115,2021,0,6209850,0,53997,47731
3,2.0,71,1976,9,1970021,0,27746,25860
3,4.0,105,1912,1,4173447,0,39746,44189
3,3.0,104,2005,1,3854389,0,37061,44189
3,3.0,81,1923,1,3024625,0,37340,44189
3,4.0,107,1892,1,3211991,0,30018,44189
3,3.0,73,2017,1,3185224,0,43632,44189
3,2.0,62,2016,0,2703426,0,43602,47731
3,2.0,60,2022,0,3387892,0,56464,47731
3,5.0,268,2017,5,16059957,0,59925,45759
3,3.0,71,1929,1,3425053,0,48239,44189
3,4.0,99,1950,5,3559957,0,35958,45759
3,3.0,88,2020,1,3747323,0,42582,44189
3,3.0,99,1976,1,4014989,0,40554,44189
3,2.0,56,1914,5,2826552,0,50473,45759
3,3.0,104,1929,8,4014989,0,38604,40575
3,3.0,95,1912,1,3426124,0,36064,44189
3,3.0,63,1901,1,2885438,0,45799,44189
3,5.0,135,1976,1,6102783,0,45205,44189
3,3.0,105,2022,0,6003078,0,57171,47731
3,2.0,85,2021,0,3576017,0,42070,47731
3,4.0,140,1907,1,5351177,0,38222,44189
3,2.0,66,1938,4,2353319,0,35656,32232
3,4.0,146,2013,0,4817987,0,32998,47731
3,4.0,110,2019,20,5832976,0,53026,51831
3,2.0,58,1920,63,2141327,0,36918,43025
3,4.0,113,1970,1,3705567,0,32792,44189
3,3.0,72,2015,54,2178800,6,30260,29959
3,3.0,78,2016,0,3704496,0,47492,47731
3,2.0,65,1936,1,2178800,0,33519,44189
3,3.0,67,1953,15,2628479,0,39230,37312
3,3.0,87,1843,1,2837259,0,32611,44189
3,4.0,122,1933,8,5233404,0,42896,40575
3,3.0,72,1986,2,2799785,0,38885,37211
3,3.0,91,1908,5,4443254,0,48826,45759
3,4.0,141,2021,0,7387580,0,52394,47731
3,4.0,119,1976,1,4978586,0,41836,44189
3,4.0,89,2020,1,4122055,0,46314,44189
3,2.0,63,2022,0,4710920,0,74776,47731
3,3.0,83,1939,172,2623126,0,31603,31964
3,2.0,76,1938,4,2516059,0,33105,32232
3,3.0,99,1976,1,3854389,0,38932,44189
3,5.0,133,2012,0,5567451,0,41859,47731
3,4.0,126,1965,43,2730192,0,21668,25348
3,2.0,58,1928,1,2778372,0,47902,44189
3,3.0,75,1897,1,3747323,0,49963,44189
3,3.0,81,1922,1,2676659,0,33044,44189
3,3.0,82,1902,1,4009635,0,48897,44189
3,2.0,56,1920,1,2328693,0,41583,44189
3,2.0,86,1898,1,3608137,0,41955,44189
3,3.0,117,2021,0,5835117,0,49872,47731
3,2.0,55,2014,21,2328693,0,42339,47239
3,3.0,104,1976,1,4496788,0,43237,44189
3,3.0,84,1950,10,2435760,0,28996,31481
3,3.0,92,1930,1,4173447,0,45362,44189
3,4.0,124,1976,1,5567451,0,44898,44189
3,5.0,102,1950,1,4122055,0,40412,44189
3,2.0,49,1936,1,2087794,0,42607,44189
3,2.0,64,1938,1,2622055,0,40968,44189
3,3.0,69,1875,3,2997858,0,43446,42193
3,2.0,72,1902,1,3102783,0,43094,44189
3,3.0,99,2005,36,2837259,0,28658,31658
3,4.0,109,1896,5,4389721,0,40271,45759
3,2.0,64,2009,6,2516059,0,39312,35867
3,2.0,64,1945,75,2248394,0,35130,33902
3,3.0,92,2020,1,4389721,0,47714,44189
3,3.0,81,2009,6,2665952,0,32912,35867
3,1.0,44,2022,13,2029611,0,46127,49653
3,3.0,92,1870,1,3545086,0,38533,44189
3,4.0,97,2019,20,4957173,0,51103,51831
3,2.0,61,1911,5,2221627,0,36419,45759
3,2.0,64,2022,0,2531364,0,39552,47731
3,2.0,56,2022,0,2677890,0,47819,47731
3,5.0,225,2003,1,13062098,0,58053,44189
3,5.0,118,2020,1,4925053,0,41737,44189
3,4.0,161,2018,1,7922912,0,49209,44189
3,3.0,105,2022,0,5390885,0,51341,47731
3,2.0,65,1939,1,2821199,0,43402,44189
3,4.0,175,2019,20,8137044,0,46496,51831
3,4.0,136,1884,5,7119914,0,52352,45759
3,4.0,147,1888,1,5674518,0,38601,44189
3,2.0,56,1895,5,2489293,0,44450,45759
3,2.0,53,1900,1,2023554,0,38179,44189
3,2.0,79,2017,1,3597430,0,45536,44189
3,2.0,51,2020,1,2997858,0,34066,44189
3,3.0,72,1900,1,3345824,0,46468,44189
3,2.0,67,1938,1,2622055,0,39134,44189
3,3.0,69,2010,45,2435760,0,35300,36391
3,2.0,61,2012,0,2885438,0,47301,47731
3,2.0,61,2022,20,2756959,0,45195,51831
3,2.0,60,1936,1,2728051,0,45466,44189
3,2.0,67,1896,3,2034261,0,30361,42193
3,3.0,77,1955,173,2034261,0,26418,31506
3,5.0,135,1928,5,3854389,0,28550,45759
3,2.0,50,1896,5,2778372,0,55567,45759
3,2.0,58,1929,1,2408993,0,41534,44189
3,2.0,79,1935,94,1889721,0,23919,46935
3,3.0,89,1936,1,3276231,0,36811,44189
3,4.0,157,2022,0,6252982,0,39827,47731
3,2.0,50,2022,20,2489293,0,49785,51831
3,4.0,141,1852,96,6195128,0,43936,50863
3,2.0,123,2021,0,4550321,0,36993,47731
3,3.0,86,1930,1,3849036,0,44755,44189
3,3.0,82,1969,90,1979657,4,24141,23924
3,4.0,95,1950,37,2154710,0,22680,37199
3,2.0,59,1955,76,2446466,0,41464,45213
3,2.0,66,1933,1,2617773,0,39662,44189
3,3.0,77,1900,5,3238758,0,42061,45759
3,2.0,67,1940,1,2649892,0,39550,44189
3,2.0,57,1896,1,1873661,0,32870,44189
3,4.0,96,1928,8,4823340,0,50243,40575
3,4.0,130,2021,0,6049250,0,46532,47731
3,2.0,63,1930,1,2835117,0,45001,44189
3,3.0,73,2017,1,3426124,0,46932,44189
3,4.0,86,1957,4,2596359,0,30189,32232
3,2.0,70,1901,1,2382226,0,34031,44189
3,3.0,82,1933,8,3479657,0,42434,40575
3,2.0,52,2013,21,2612419,0,50238,47239
3,3.0,89,2017,5,4253747,0,47794,45759
3,2.0,94,2002,174,2328693,6,24773,22100
3,3.0,74,1918,1,2890792,0,39064,44189
3,2.0,76,2020,1,2944325,0,38740,44189
3,4.0,98,1931,1,4066381,0,41493,44189
3,3.0,83,1956,36,2023554,0,24380,31658
3,2.0,60,2003,122,1873661,0,31226,33007
3,2.0,54,1898,1,2194860,0,40644,44189
3,5.0,161,1895,147,2550321,7,15840,29250
3,3.0,85,1912,66,2944325,0,34638,45904
3,2.0,85,2021,0,4068522,0,47864,47731
3,3.0,84,1938,32,2944325,0,35051,35933
3,4.0,134,2019,1,9207708,0,68714,44189
3,2.0,71,2013,0,2728051,0,38422,47731
3,3.0,85,1968,10,2516059,0,29600,31481
3,2.0,62,1910,1,2730192,0,44035,44189
3,6.0,180,1935,5,6798715,0,37769,45759
3,5.0,138,1924,1,5861884,0,42476,44189
3,4.0,115,1931,1,5244111,0,45600,44189
3,1.0,89,1912,1,3211991,0,36088,44189
3,2.0,64,1933,8,2781584,0,43461,40575
3,4.0,97,1925,1,3693790,0,38080,44189
3,4.0,109,2017,81,3479657,0,31922,33365
3,3.0,86,1929,8,3961456,0,46063,40575
3,2.0,62,1938,15,2353319,0,37956,37312
3,2.0,74,2022,0,2634368,0,35599,47731
3,3.0,81,1932,1,3741970,0,46197,44189
3,6.0,180,1935,5,6316916,0,35093,45759
3,5.0,105,1900,1,3720556,0,35433,44189
3,2.0,52,1900,5,2585653,0,49723,45759
3,3.0,104,1978,44,2569593,0,24706,26806
3,4.0,149,2022,0,7757310,0,52062,47731
3,4.0,121,1938,175,2408993,14,19908,19908
3,3.0,98,1962,4,2548179,0,26001,32232
3,3.0,108,1881,1,3423982,0,31703,44189
3,4.0,88,1900,37,2569593,0,29199,37199
3,2.0,55,2004,3,2375802,0,43195,42193
3,2.0,62,1938,15,2246252,0,36229,37312
3,4.0,136,2022,13,5811516,0,42731,49653
3,2.0,65,1966,52,2194860,0,33766,36405
3,2.0,71,1891,5,3265524,0,45992,45759
3,4.0,97,1933,8,2617773,0,26987,40575
3,3.0,98,2002,43,3185224,0,32502,25348
3,3.0,79,2017,5,3959314,0,50117,45759
3,3.0,88,2014,0,3533190,0,40149,47731
3,2.0,55,1900,5,1959314,0,35623,45759
3,3.0,68,1895,1,2797109,0,41133,44189
3,3.0,97,1938,4,2408993,0,24834,32232
3,5.0,166,1973,176,2355460,15,14189,14189
3,1.0,57,1988,3,2353319,0,41285,42193
3,2.0,56,2015,1,2460385,0,43934,44189
3,5.0,157,1906,1,7066381,0,45008,44189
3,2.0,58,1960,32,2028907,0,34980,35933
3,4.0,85,1896,1,2676659,0,31489,44189
3,5.0,130,1959,105,2513935,0,19337,32842
3,5.0,130,1959,105,2783725,0,21413,32842
3,3.0,132,2021,0,7922912,0,60021,47731
3,2.0,53,1927,1,2178800,0,41109,44189
3,2.0,58,1918,3,2360813,0,40703,42193
3,2.0,73,2017,5,3586723,0,49132,45759
3,3.0,124,2021,0,5460385,0,44035,47731
3,3.0,76,1968,4,2344753,0,30851,32232
3,4.0,99,2008,87,2154710,9,21764,22782
3,3.0,86,1926,5,2890792,0,33613,45759
3,2.0,63,2017,0,2721627,0,43200,47731
3,3.0,117,2021,0,5713062,0,48828,47731
3,2.0,66,2022,0,3440463,0,52127,47731
3,3.0,92,2017,1,3790149,0,41197,44189
3,3.0,69,2013,21,3169164,0,45929,47239
3,3.0,64,1938,32,2460385,0,38443,35933
3,4.0,100,1890,1,2944325,0,29443,44189
3,3.0,72,1921,1,2938972,0,40819,44189
3,3.0,101,2020,1,3747323,0,37101,44189
3,3.0,101,2020,1,4068522,0,40281,44189
3,3.0,101,2020,1,3961456,0,39221,44189
3,3.0,106,1970,9,2507494,0,23655,25860
3,3.0,85,1972,9,2032119,0,23906,25860
3,2.0,68,1983,2,2435760,0,35819,37211
3,3.0,88,1905,5,3629550,0,41244,45759
3,2.0,61,1938,6,2301927,0,37735,35867
3,2.0,77,1945,75,2328693,0,30241,33902
3,4.0,130,2021,0,7494646,0,57650,47731
3,3.0,123,2017,0,5487152,0,44610,47731
3,3.0,67,1992,85,1943254,0,29003,29069
3,3.0,92,2005,1,3934689,0,42767,44189
3,3.0,92,1930,1,4046038,0,43978,44189
3,3.0,74,1890,1,3527837,0,47673,44189
3,2.0,61,1939,6,1980728,0,32470,35867
3,2.0,66,1938,4,2246252,0,34033,32232
3,4.0,124,2020,1,6852248,0,55259,44189
3,2.0,59,1936,15,1980728,0,33570,37312
3,3.0,92,1911,5,4041755,0,43931,45759
3,2.0,66,1983,2,2542826,0,38526,37211
3,3.0,118,2019,20,7012847,0,59430,51831
3,3.0,68,2014,21,3222698,0,47391,47239
3,2.0,70,1960,4,2237687,0,31966,32232
3,2.0,57,2004,3,2350107,0,41229,42193
3,4.0,107,2001,16,4068522,0,38023,40642
3,2.0,61,1930,1,2339400,0,38350,44189
3,2.0,50,1876,5,2194860,0,43897,45759
3,3.0,66,1900,1,2353319,0,35656,44189
3,2.0,64,1890,61,1927194,0,30112,31540
3,1.0,66,2022,13,2145511,0,32507,49653
3,2.0,58,2022,13,2870449,0,49490,49653
3,3.0,73,1933,1,3388650,0,46419,44189
3,3.0,94,1913,1,3747323,0,39865,44189
3,2.0,49,1891,5,2018201,0,41187,45759
3,3.0,107,2016,0,3747323,0,35021,47731
3,4.0,79,2006,53,2633832,0,33339,30365
3,3.0,113,2012,84,3479657,0,30793,31799
3,3.0,88,2011,59,3638115,0,41341,37267
3,3.0,105,2022,0,7455014,0,70999,47731
3,2.0,69,1980,9,2114561,0,30645,25860
3,2.0,64,1935,1,2564239,0,40065,44189
3,3.0,55,1899,1,2243040,0,40781,44189
3,3.0,90,1926,5,2995717,0,33284,45759
3,2.0,52,1895,1,2112419,0,40623,44189
